planner,sampler,motionValidator,planning_time,pathlength,computationtime,failures,Timestamp
sbmp_planner_BKPIECE1,sbmp_uniform_valid_state_sampler,sbmp_discrete_motion_validator,39.29642437137489,5000000.0,5000000.0,10.0,4219.0
sbmp_planner_RRTsharp,sbmp_gaussian_valid_state_sampler,sbmp_discrete_motion_validator,16.058744486014504,5000000.0,5000000.0,10.0,8490.0
sbmp_planner_PDST,sbmp_max_clearance_valid_state_sampler,sbmp_fcl_motion_validator,36.156146560754195,5000000.0,5000000.0,10.0,12674.0
sbmp_planner_RRTStar,sbmp_obstacle_valid_state_sampler,sbmp_fcl_motion_validator,39.79196447215457,5000000.0,5000000.0,10.0,16902.0
sbmp_planner_RRTStar,sbmp_uniform_space_sampler,sbmp_fcl_motion_validator,17.81325516389112,5000000.0,5000000.0,10.0,79350.0
sbmp_planner_BITstar,sbmp_gaussian_space_sampler,sbmp_fcl_motion_validator,29.470032091876178,1644.3019500000003,37283.9,0.0,193335.0
sbmp_planner_RRTConnect,sbmp_max_clearance_valid_state_sampler,sbmp_discrete_motion_validator,25.404434222862985,5000000.0,5000000.0,10.0,196805.0
sbmp_planner_TRRT,sbmp_obstacle_valid_state_sampler,sbmp_discrete_motion_validator,2.524238434304953,5000000.0,5000000.0,10.0,201327.0
sbmp_planner_PRMStar,sbmp_max_clearance_valid_state_sampler,sbmp_discrete_motion_validator,13.042442767804536,5000000.0,5000000.0,10.0,250768.0
sbmp_planner_BKPIECE1,sbmp_uniform_valid_state_sampler,sbmp_fcl_motion_validator,8.507417825837392,5000000.0,5000000.0,10.0,255250.0
sbmp_planner_LBKPIECE1,sbmp_gaussian_space_sampler,sbmp_fcl_motion_validator,18.395785272363742,5000000.0,5000000.0,10.0,320567.0
sbmp_planner_InformedRRTstar,sbmp_gaussian_space_sampler,sbmp_fcl_motion_validator,18.55402697005556,5000000.0,5000000.0,10.0,325032.0
sbmp_planner_BKPIECE1,sbmp_gaussian_valid_state_sampler,sbmp_discrete_motion_validator,20.385778152678494,5000000.0,5000000.0,10.0,329522.0
sbmp_planner_STRIDE,sbmp_obstacle_valid_state_sampler,sbmp_discrete_motion_validator,25.4674929133102,2193.901,19801.0,9.0,415130.0
sbmp_planner_BKPIECE1,sbmp_gaussian_space_sampler,sbmp_discrete_motion_validator,22.095351523790566,5000000.0,5000000.0,10.0,490737.0
sbmp_planner_InformedRRTstar,sbmp_uniform_valid_state_sampler,sbmp_fcl_motion_validator,28.032478689225876,5000000.0,5000000.0,10.0,495348.0
sbmp_planner_SBL,sbmp_max_clearance_valid_state_sampler,sbmp_fcl_motion_validator,3.265255881378522,5000000.0,5000000.0,10.0,514516.0
sbmp_planner_STRIDE,sbmp_uniform_space_sampler,sbmp_fcl_motion_validator,10.929213340314204,5000000.0,5000000.0,10.0,519295.0
sbmp_planner_TRRT,sbmp_max_clearance_valid_state_sampler,sbmp_discrete_motion_validator,12.156119277492463,5000000.0,5000000.0,10.0,524075.0
sbmp_planner_LazyPRMStar,sbmp_obstacle_valid_state_sampler,sbmp_fcl_motion_validator,33.53176496770615,1647.34865,41204.4,0.0,650109.0
sbmp_planner_BFMT,sbmp_gaussian_valid_state_sampler,sbmp_discrete_motion_validator,19.646842052073136,5000000.0,5000000.0,10.0,654956.0
sbmp_planner_EST,sbmp_gaussian_space_sampler,sbmp_discrete_motion_validator,2.1616006399266303,5000000.0,5000000.0,10.0,659742.0
sbmp_planner_InformedRRTstar,sbmp_gaussian_valid_state_sampler,sbmp_fcl_motion_validator,3.683277600108194,5000000.0,5000000.0,10.0,664597.0
sbmp_planner_PDST,sbmp_max_clearance_valid_state_sampler,sbmp_discrete_motion_validator,31.32087790661096,5000000.0,5000000.0,10.0,669460.0
sbmp_planner_SBL,sbmp_gaussian_space_sampler,sbmp_fcl_motion_validator,5.202886751276598,5000000.0,5000000.0,10.0,674380.0
sbmp_planner_BKPIECE1,sbmp_obstacle_valid_state_sampler,sbmp_discrete_motion_validator,11.194031117864267,5000000.0,5000000.0,10.0,678159.0
sbmp_planner_LBKPIECE1,sbmp_uniform_space_sampler,sbmp_fcl_motion_validator,31.44736548805231,5000000.0,5000000.0,10.0,780896.0
sbmp_planner_InformedRRTstar,sbmp_obstacle_valid_state_sampler,sbmp_fcl_motion_validator,18.690986627864497,5000000.0,5000000.0,10.0,784867.0
sbmp_planner_LazyRRT,sbmp_obstacle_valid_state_sampler,sbmp_discrete_motion_validator,32.4115868253639,5000000.0,5000000.0,10.0,788770.0
sbmp_planner_BFMT,sbmp_gaussian_space_sampler,sbmp_discrete_motion_validator,25.61641226689549,5000000.0,5000000.0,10.0,874316.0
sbmp_planner_FMT,sbmp_gaussian_space_sampler,sbmp_fcl_motion_validator,28.737175779638672,5000000.0,5000000.0,10.0,969989.0
sbmp_planner_PRMStar,sbmp_uniform_space_sampler,sbmp_fcl_motion_validator,14.691887462085452,5000000.0,5000000.0,10.0,1024368.0
sbmp_planner_LazyPRM,sbmp_uniform_valid_state_sampler,sbmp_discrete_motion_validator,4.741403432766512,5000000.0,5000000.0,10.0,1028399.0
sbmp_planner_LazyRRT,sbmp_uniform_valid_state_sampler,sbmp_fcl_motion_validator,26.28779106648776,5000000.0,5000000.0,10.0,1032490.0
sbmp_planner_LazyPRM,sbmp_max_clearance_valid_state_sampler,sbmp_fcl_motion_validator,34.054503073402444,5000000.0,5000000.0,10.0,1036549.0
sbmp_planner_EST,sbmp_uniform_space_sampler,sbmp_discrete_motion_validator,18.389026776497523,5000000.0,5000000.0,10.0,1040742.0
sbmp_planner_LazyRRT,sbmp_gaussian_space_sampler,sbmp_discrete_motion_validator,33.430264664104115,5000000.0,5000000.0,10.0,1150977.0
sbmp_planner_RRT,sbmp_uniform_space_sampler,sbmp_fcl_motion_validator,29.327546647213463,5000000.0,5000000.0,10.0,1248842.0
sbmp_planner_LazyPRMStar,sbmp_max_clearance_valid_state_sampler,sbmp_fcl_motion_validator,36.20072261769201,1708.6270399999999,43765.5,0.0,1383601.0
sbmp_planner_LazyPRMStar,sbmp_gaussian_space_sampler,sbmp_fcl_motion_validator,22.767088781332504,5000000.0,5000000.0,10.0,1460926.0
sbmp_planner_BFMT,sbmp_uniform_valid_state_sampler,sbmp_discrete_motion_validator,39.26127999383601,5000000.0,5000000.0,10.0,1465214.0
sbmp_planner_LazyPRM,sbmp_gaussian_space_sampler,sbmp_discrete_motion_validator,12.885649726725305,5000000.0,5000000.0,10.0,1513308.0
sbmp_planner_EST,sbmp_uniform_valid_state_sampler,sbmp_discrete_motion_validator,12.108901215057713,2142.84217,5805.0,0.0,1534412.0
sbmp_planner_RRTsharp,sbmp_gaussian_space_sampler,sbmp_fcl_motion_validator,10.202865124374089,5000000.0,5000000.0,10.0,1574264.0
sbmp_planner_STRIDE,sbmp_obstacle_valid_state_sampler,sbmp_fcl_motion_validator,16.14719286821881,5000000.0,5000000.0,10.0,1631779.0
sbmp_planner_LazyPRM,sbmp_uniform_valid_state_sampler,sbmp_fcl_motion_validator,19.822465306554772,5000000.0,5000000.0,10.0,1636271.0
sbmp_planner_RRTsharp,sbmp_uniform_space_sampler,sbmp_discrete_motion_validator,11.6046182202677,5000000.0,5000000.0,10.0,1680359.0
sbmp_planner_BKPIECE1,sbmp_obstacle_valid_state_sampler,sbmp_fcl_motion_validator,4.603036615995632,5000000.0,5000000.0,10.0,1685123.0
sbmp_planner_FMT,sbmp_uniform_valid_state_sampler,sbmp_fcl_motion_validator,35.942927641125856,5000000.0,5000000.0,10.0,1689732.0
sbmp_planner_SBL,sbmp_uniform_valid_state_sampler,sbmp_fcl_motion_validator,13.150031550541119,5000000.0,5000000.0,10.0,1738692.0
