planner,sampler,motionValidator,planning_time,pathlength,computationtime,failures,Timestamp
sbmp_planner_LazyPRMStar,sbmp_uniform_valid_state_sampler,sbmp_fcl_motion_validator,32.48703609126891,1627.17128,40991.2,0.0,2135580.0
sbmp_planner_BITstar,sbmp_uniform_valid_state_sampler,sbmp_discrete_motion_validator,29.164224506466077,5000000.0,5000000.0,10.0,2144086.0
sbmp_planner_SBL,sbmp_gaussian_valid_state_sampler,sbmp_discrete_motion_validator,18.426317111875317,2262.335,19553.0,9.0,2217032.0
sbmp_planner_SBL,sbmp_gaussian_space_sampler,sbmp_fcl_motion_validator,10.938864252016076,5000000.0,5000000.0,10.0,2225678.0
sbmp_planner_LazyPRMStar,sbmp_uniform_valid_state_sampler,sbmp_fcl_motion_validator,35.28156787011843,1673.0379099999998,44441.8,0.0,2371858.0
sbmp_planner_LazyPRMStar,sbmp_uniform_valid_state_sampler,sbmp_discrete_motion_validator,35.68379374266116,1823.09258,38526.2,0.0,2499972.0
sbmp_planner_PRMStar,sbmp_uniform_valid_state_sampler,sbmp_discrete_motion_validator,35.19828973243042,2054.04462,37462.2,5.0,2624517.0
sbmp_planner_LazyPRMStar,sbmp_obstacle_valid_state_sampler,sbmp_discrete_motion_validator,35.872660740627154,1820.83766,38745.0,0.0,2753419.0
sbmp_planner_PRMStar,sbmp_uniform_valid_state_sampler,sbmp_discrete_motion_validator,34.01680893351934,1934.265,35710.0,9.0,2873920.0
sbmp_planner_LazyPRMStar,sbmp_uniform_valid_state_sampler,sbmp_fcl_motion_validator,38.44456966804909,1657.9749500000003,46070.6,0.0,3023450.0
sbmp_planner_LazyPRMStar,sbmp_uniform_valid_state_sampler,sbmp_fcl_motion_validator,38.12330570803064,1663.17843,45147.0,0.0,3170099.0
sbmp_planner_TRRT,sbmp_gaussian_space_sampler,sbmp_discrete_motion_validator,15.33364257148168,5000000.0,5000000.0,10.0,3230435.0
sbmp_planner_PRMStar,sbmp_gaussian_valid_state_sampler,sbmp_discrete_motion_validator,35.71027318950196,1952.882957142857,38046.142857142855,3.0,3357338.0
sbmp_planner_LazyPRMStar,sbmp_obstacle_valid_state_sampler,sbmp_discrete_motion_validator,39.740371641250704,1821.2151900000001,42592.5,0.0,3498371.0
sbmp_planner_PRMStar,sbmp_gaussian_valid_state_sampler,sbmp_discrete_motion_validator,35.518159913957106,1963.0357125,38023.0,2.0,3624968.0
sbmp_planner_RRT,sbmp_uniform_valid_state_sampler,sbmp_discrete_motion_validator,33.11535295255631,5000000.0,5000000.0,10.0,3634090.0
sbmp_planner_LazyPRMStar,sbmp_uniform_valid_state_sampler,sbmp_fcl_motion_validator,38.70488886461229,1709.27453,46637.1,0.0,3784499.0
