planner,sampler,motionValidator,planning_time,pathlength,computationtime,failures,Timestamp
16,5,1,111.74184725095873,5000000.0,5000000.0,10.0,15320
16,2,1,258.58838085230076,5000000.0,5000000.0,10.0,36835
0,2,1,137.03420452046026,5000000.0,5000000.0,10.0,58497
13,4,1,281.94535793002683,5000000.0,5000000.0,10.0,81004
0,4,0,86.76055747763093,5000000.0,5000000.0,10.0,103550
18,3,0,273.9284583461005,5000000.0,5000000.0,10.0,118963
15,1,1,127.43544767156364,5000000.0,5000000.0,10.0,134487
19,4,0,152.1619353315044,5000000.0,5000000.0,10.0,156128
16,0,0,267.38132182316264,5000000.0,5000000.0,10.0,178034
0,3,1,222.90404090939668,5000000.0,5000000.0,10.0,199846
21,5,1,55.82746586606682,5000000.0,5000000.0,10.0,221744
10,5,1,108.32351689964271,5000000.0,5000000.0,10.0,244498
11,1,1,143.46221235765478,5000000.0,5000000.0,10.0,266481
1,5,1,128.1953540050029,5000000.0,5000000.0,10.0,288490
17,4,0,175.81608602861266,5000000.0,5000000.0,10.0,310682
16,3,0,40.34415034763776,5000000.0,5000000.0,10.0,332906
8,0,1,158.9940422278421,5000000.0,5000000.0,10.0,348988
21,2,0,190.65006658038914,5000000.0,5000000.0,10.0,365156
15,3,0,125.3153008177923,5000000.0,5000000.0,10.0,381258
2,2,0,70.84391589672282,5000000.0,5000000.0,10.0,397516
8,3,1,62.83877515548734,5000000.0,5000000.0,10.0,413926
9,4,1,295.0239015107465,5000000.0,5000000.0,10.0,436886
10,0,0,47.36610346017104,5000000.0,5000000.0,10.0,453124
4,1,1,91.37098659445766,5000000.0,5000000.0,10.0,469482
0,5,1,270.26216611411917,5000000.0,5000000.0,10.0,492997
1,3,1,131.6006687806699,5000000.0,5000000.0,10.0,515586
10,3,1,42.81891716608733,5000000.0,5000000.0,10.0,532141
7,4,1,261.4204423849844,5000000.0,5000000.0,10.0,555236
18,1,1,273.24741294661925,5000000.0,5000000.0,10.0,571871
7,3,0,278.0062578242961,5000000.0,5000000.0,10.0,588615
11,2,1,216.9772085815614,5000000.0,5000000.0,10.0,612050
18,4,0,158.46504299217472,5000000.0,5000000.0,10.0,636133
7,1,1,205.6471056682664,5000000.0,5000000.0,10.0,653931
3,3,1,284.088908367354,5000000.0,5000000.0,10.0,679118
18,4,0,33.9690243931646,5000000.0,5000000.0,10.0,702448
17,5,0,290.5105073646901,5000000.0,5000000.0,10.0,726004
21,2,0,49.225692346860114,5000000.0,5000000.0,10.0,743177
4,0,1,58.382758847087,5000000.0,5000000.0,10.0,760310
14,1,1,260.4366609444204,5000000.0,5000000.0,10.0,777409
6,5,0,250.06365530708865,5000000.0,5000000.0,10.0,801021
17,5,0,277.39022969445466,5000000.0,5000000.0,10.0,825080
3,2,0,34.4267175901368,5000000.0,5000000.0,10.0,850585
9,3,1,121.3167175338018,5000000.0,5000000.0,10.0,868578
20,1,1,276.42842152394223,5000000.0,5000000.0,10.0,886792
20,4,0,101.15820382048432,5000000.0,5000000.0,10.0,911768
13,0,0,216.11825068224587,5000000.0,5000000.0,10.0,930304
12,2,0,86.97137255346874,5000000.0,5000000.0,10.0,956371
18,2,0,291.6541769133293,5000000.0,5000000.0,10.0,974975
8,1,0,234.0440243123345,5000000.0,5000000.0,10.0,992926
0,1,1,138.3511253026412,5000000.0,5000000.0,10.0,1019117
0,0,0,190.5505570620417,5000000.0,5000000.0,10.0,1048853
0,0,0,66.87685039405663,5000000.0,5000000.0,10.0,1077877
0,1,1,176.4288534838585,5000000.0,5000000.0,10.0,1106557
0,0,1,240.2159521675614,5000000.0,5000000.0,10.0,1135682
0,0,0,75.74131685552095,5000000.0,5000000.0,10.0,1164243
0,0,0,63.51229577524253,5000000.0,5000000.0,10.0,1193017
0,1,0,251.0337108416776,5000000.0,5000000.0,10.0,1222060
0,0,1,259.3691983876455,5000000.0,5000000.0,10.0,1250978
0,0,1,213.85133060867759,5000000.0,5000000.0,10.0,1280229
0,0,0,49.062845984321214,5000000.0,5000000.0,10.0,1309142
0,0,0,241.6233972150283,5000000.0,5000000.0,10.0,1339300
0,1,1,205.70968298247854,5000000.0,5000000.0,10.0,1369678
0,1,0,245.03424243500635,5000000.0,5000000.0,10.0,1398715
0,0,0,123.22632738720229,5000000.0,5000000.0,10.0,1428481
0,0,0,71.33137551190629,5000000.0,5000000.0,10.0,1457693
0,0,0,275.7775326471492,5000000.0,5000000.0,10.0,1487026
7,1,1,218.8582659991666,5000000.0,5000000.0,10.0,1506921
0,0,0,121.2414822222708,5000000.0,5000000.0,10.0,1536419
0,0,0,35.13873140490526,5000000.0,5000000.0,10.0,1567459
0,0,0,284.9149977071845,5000000.0,5000000.0,10.0,1598073
0,0,1,176.50078927942494,5000000.0,5000000.0,10.0,1628216
0,0,0,145.05786391528449,5000000.0,5000000.0,10.0,1658245
0,0,0,149.50227754138987,5000000.0,5000000.0,10.0,1689085
0,1,0,284.0670577336537,5000000.0,5000000.0,10.0,1718774
0,0,0,143.8625524618442,5000000.0,5000000.0,10.0,1749699
0,1,0,115.32870457828986,5000000.0,5000000.0,10.0,1780421
3,2,1,172.2574640047754,5000000.0,5000000.0,10.0,1808286
0,0,1,155.01098123643223,5000000.0,5000000.0,10.0,1839299
0,0,0,202.09558569075614,5000000.0,5000000.0,10.0,1869501
0,0,1,229.81874996668313,5000000.0,5000000.0,10.0,1901530
0,0,0,234.4808544015161,5000000.0,5000000.0,10.0,1932689
0,0,1,114.38695289850727,5000000.0,5000000.0,10.0,1964476
0,0,0,286.2536865002916,5000000.0,5000000.0,10.0,1996011
0,0,0,99.27927833319337,5000000.0,5000000.0,10.0,2027206
0,0,1,38.682773727911034,5000000.0,5000000.0,10.0,2058073
0,1,0,206.73202687189695,5000000.0,5000000.0,10.0,2088640
0,0,0,59.193112748716615,5000000.0,5000000.0,10.0,2120448
0,1,1,77.02030260205802,5000000.0,5000000.0,10.0,2151111
0,0,1,68.64540922811634,5000000.0,5000000.0,10.0,2182105
0,0,0,83.47865681097329,5000000.0,5000000.0,10.0,2212884
0,0,0,167.41648576847055,5000000.0,5000000.0,10.0,2244838
0,0,1,280.2933431485369,5000000.0,5000000.0,10.0,2275430
0,0,1,94.7674703128622,5000000.0,5000000.0,10.0,2306937
0,0,0,251.25858366869198,5000000.0,5000000.0,10.0,2338082
0,1,0,129.51742769649212,5000000.0,5000000.0,10.0,2369307
0,0,1,207.47817017250307,5000000.0,5000000.0,10.0,2400559
0,0,1,136.08063395985397,5000000.0,5000000.0,10.0,2431828
0,1,1,63.14320254589175,5000000.0,5000000.0,10.0,2463411
0,0,1,257.1735651998831,5000000.0,5000000.0,10.0,2494980
0,0,0,207.96099829283787,5000000.0,5000000.0,10.0,2527706
